w,y,tariff.plan,payment.method,gender,age,activ.area,activ.chan,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc
1,5.10594547390058,8,bank account,M,48.19,1,5,N,N,24,1203,11.3621,38,1707,16.9398,209,21391,3,0,25,1252,11.1503,17,781,3.7407,200,21577,0,1,94,5313,36.9308,0,0,0,230,32232,4,2,57,2647,19.346,0,0,0,176,17813,0,0,63,5685,35.634,0,0,0,168,22744,0,0,76,6835,42.867,0,0,0,172,12549,0,0,87,5340,36.3451,0,0,0,148,9190,1,0,19,1181,8.0133,0,0,0,43,2545,0,0,78,4609,31.5669,0,0,0,104,8768,3,2
1,6.4723462945009,7,post account,B,46.72,3,5,N,N,150,12169,74.5919,35,1292,6.8999,462,26477,0,0,158,9330,61.7114,55,3237,13.9077,659,29248,0,0,200,9399,66.2222,81,5017,20.3159,962,45328,0,0,224,14350,85.7329,30,2302,8.9481,909,39446,0,1,366,25110,122.9343,0,0,0,1064,55264,0,1,251,18028,87.1934,0,0,0,649,41843,0,0,127,6038,33.6358,0,0,0,304,18662,0,0,167,11180,55.0378,0,0,0,289,17743,0,0,185,11612,58.4665,0,0,0,366,19695,0,0
1,8.56674497024549,3,credit card,B,43.11,1,5,N,N,18,606,4.8072,9,642,2.5606,67,4678,0,0,25,815,6.5482,5,249,1.1491,82,6170,0,0,39,1656,12.0866,17,617,3.3249,113,7030,0,0,51,2795,18.8662,11,493,2.3891,114,6750,0,1,61,2832,20.0804,7,233,1.3154,92,5717,0,0,35,1527,11.0444,14,444,2.5745,111,7944,0,0,41,2265,15.2536,15,503,2.9934,99,6938,0,0,41,2318,15.5123,5,427,1.6015,59,4451,0,0,34,1961,13.0514,20,1145,4.9755,78,6873,0,0
1,6.97354301952014,7,credit card,B,35.77,4,5,N,N,263,24230,109.5023,0,0,0,745,42601,0,0,225,18319,85.4938,0,0,0,553,44780,0,2,496,38302,181.1917,0,0,0,706,56486,0,3,328,23554,113.9221,0,0,0,536,36020,0,6,382,30036,141.4286,0,0,0,655,35472,0,0,276,24855,112.9755,0,0,0,930,59099,0,0,327,26161,122.6802,0,0,0,1194,70915,0,0,104,7802,37.2577,0,0,0,254,14712,0,0,245,21062,96.7768,0,0,0,625,46161,0,0
1,6.11146733950268,8,bank account,B,49.34,3,5,N,N,110,7867,49.5344,26,1807,7.2758,140,13531,0,1,113,8701,55.3828,5,443,1.6423,122,11716,0,1,75,5141,34.0867,0,0,0,141,11684,0,0,124,8911,58.465,0,0,0,94,7450,0,0,120,9033,58.5709,0,0,0,99,9969,0,1,143,10934,70.7876,0,0,0,136,13797,0,0,122,8138,54.2936,0,0,0,123,11364,0,0,94,6691,43.9877,0,0,0,85,7111,0,2,129,10596,67.6135,0,0,0,144,16217,0,0
1,5.10594547390058,8,credit card,M,20.16,1,9,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,57,4628,29.5971,0,0,0,90,6325,11,1,45,2808,19.0356,0,0,0,84,5563,8,0,51,4144,26.4999,0,0,0,110,11256,8,0
1,5.78689738136671,6,credit card,B,28.95,1,5,N,N,65,6195,27.7694,0,0,0,161,17845,0,0,39,3297,15.2319,0,0,0,102,5879,0,0,95,11419,48.6167,0,0,0,223,28017,0,0,136,12989,58.1882,0,0,0,209,47573,0,0,70,6017,27.6764,0,0,0,159,31306,0,0,85,9915,42.475,0,0,0,199,28356,0,0,73,8755,37.2908,0,0,0,134,22261,0,0,103,12008,51.4469,0,0,0,103,12135,0,0,95,13842,56.7519,0,0,0,209,26023,0,0
1,4.06044301054642,8,bank account,M,25.04,1,5,N,N,73,5587,36.1664,0,0,0,84,5201,0,0,232,17422,113.0173,0,0,0,234,16874,0,0,61,5008,31.9584,0,0,0,199,17773,1,0,66,4949,32.1747,0,0,0,147,14703,0,1,90,5718,38.4895,0,0,0,210,18962,0,0,224,14344,96.5237,0,0,0,221,21578,0,0,111,6881,46.7202,0,0,0,287,22221,0,0,107,13259,78.9812,0,0,0,79,6442,0,0,134,8400,56.8774,0,0,0,221,18519,0,0
1,6.63594655568665,7,bank account,B,34.45,2,5,Y,N,165,15021,71.1295,17,843,3.8987,53,5065,0,0,178,18065,71.9729,16,528,2.9676,70,4747,0,0,173,13076,53.3015,0,0,0,53,4266,0,0,177,17253,66.6167,0,0,0,84,8399,0,0,126,10621,41.4338,0,0,0,68,4804,0,0,242,19599,85.7763,0,0,0,146,10115,0,0,251,19394,74.4917,0,0,0,102,9046,0,0,84,11268,49.2721,0,0,0,35,3971,0,0,181,22049,75.1677,0,0,0,63,7904,0,0
1,9.62667947663622,3,post account,B,34.52,1,5,N,N,45,3366,21.0244,31,4897,15.5402,139,20737,4,0,68,6625,39.2528,22,3677,11.6161,212,25272,14,0,84,7512,45.223,10,1108,3.8486,290,31609,5,0,58,5509,32.6897,16,2236,7.3342,211,28195,26,1,58,4935,29.7944,27,5123,15.8062,251,18870,1,0,66,7624,43.9081,17,1594,5.8081,300,25585,5,0,84,6754,41.5345,27,4042,12.9558,231,19595,0,0,65,6375,37.3558,30,5864,18.1943,143,29821,4,3,71,7992,46.1108,30,4000,13.2621,183,21119,12,1
1,7.50218648660292,7,bank account,B,47.04,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,25305,97.8743,0,0,0,112,8401,0,1,296,62332,242.397,0,0,0,337,32403,0,3,92,14269,57.9929,0,0,0,92,9233,0,0,407,61041,249.1667,0,0,0,422,53395,0,0
1,3.49650756146648,8,credit card,M,17.01,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.04025471127741,8,bank account,M,17.63,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5004,32.1443,0,0,0,54,4308,0,0
1,6.42486902390539,8,credit card,F,23.24,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2236,14.2449,0,0,0,34,2867,11,0,95,9881,60.3335,0,0,0,105,8612,9,0,84,6577,42.3706,0,0,0,51,6896,26,0,86,9774,58.9551,0,0,0,58,4892,12,0,56,6735,40.2893,0,0,0,40,4993,1,0,104,12130,72.8865,0,0,0,52,4215,14,0,85,7139,45.3537,0,0,0,55,5325,4,0
1,10.3121143239819,4,post account,B,39.96,1,8,Y,N,132,18803,96.359,13,1192,4.3718,137,13377,0,0,163,25983,127.1042,5,321,1.3325,163,17803,0,0,232,30301,155.7236,8,621,2.4046,190,24684,0,0,182,24444,120.0767,16,1741,5.1413,133,12296,0,0,216,38910,187.8664,19,1862,6.338,151,14851,0,0,220,33003,161.7997,16,788,3.6539,208,18378,0,0,184,22860,115.8299,2,61,0.3615,174,20779,0,0,77,8029,42.1129,6,414,1.6718,78,8416,0,0,126,17422,87.0044,18,1179,4.8562,104,15210,0,0
1,3.78418963391826,6,credit card,B,28.95,1,5,N,N,34,990,6.8777,0,0,0,24,708,0,0,61,2431,14.562,0,0,0,29,919,0,0,47,2209,12.3604,0,0,0,31,1554,0,0,40,3001,14.3296,0,0,0,21,614,0,0,82,3524,20.4465,0,0,0,47,2457,0,0,71,3791,20.115,0,0,0,51,2438,0,0,94,4359,24.4196,0,0,0,41,715,0,0,163,18209,78.7163,0,0,0,78,10623,0,0,94,4159,23.8433,0,0,0,35,1566,0,1
1,6.48157712927643,6,credit card,M,48.16,3,5,N,N,139,13180,59.1457,0,0,0,62,16096,2,0,86,7519,34.4348,0,0,0,27,4927,4,0,130,13648,59.7065,0,0,0,40,7873,0,0,94,14600,59.3244,0,0,0,64,21094,0,1,89,12328,51.0884,0,0,0,92,19693,0,0,148,19695,82.2148,0,0,0,108,19906,2,0,138,14665,64.0871,0,0,0,111,16044,2,0,43,4402,19.4012,0,0,0,51,14589,2,0,127,11702,52.8852,0,0,0,104,21471,2,0
1,6.46769872610435,7,credit card,B,43.73,1,5,Y,N,190,21486,129.7061,0,0,0,45,6740,19,0,192,25305,149.4786,0,0,0,36,3269,22,0,264,26830,164.7239,0,0,0,91,11366,3,0,250,24919,153.4936,0,0,0,81,12035,4,3,217,18252,115.9286,0,0,0,90,9427,5,1,330,28947,182.2928,0,0,0,151,14551,2,2,263,25745,158.9659,0,0,0,135,12421,3,1,183,25919,151.6917,0,0,0,70,12253,11,1,183,35167,199.0704,0,0,0,57,13381,6,1
1,7.65775527113487,3,post account,M,45.04,1,5,N,N,0,0,0,31,8765,21.7609,24,2281,0,0,25,5201,27.8851,16,4675,13.5322,45,5322,0,0,14,1903,10.7046,21,1164,5.1279,28,1646,0,0,7,411,2.7222,43,1831,9.0943,6,199,0,0,5,133,1.1636,46,1444,8.4219,18,858,0,0,12,376,3.0693,48,1590,8.9987,18,845,0,0,7,367,2.5089,62,1961,11.3868,15,461,0,0,96,4653,32.45,107,4501,22.487,34,1273,0,0,16,709,5.1026,116,4087,22.3667,17,437,0,0
1,3.63758615972639,7,credit card,M,25.08,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2741,13.1361,0,0,0,3,97,2,0,53,6788,28.542,0,0,0,38,5288,8,0,105,8842,40.7954,0,0,0,47,5109,12,0,35,5134,21.0637,0,0,0,32,5352,13,0
1,8.42046200245647,7,bank account,B,43.11,2,5,N,Y,626,86377,464.8437,30,7616,23.9879,616,46048,0,0,459,46173,241.5097,26,6551,21.1246,464,33745,0,0,467,42591,229.6157,22,3251,10.5311,768,48442,0,0,601,65479,291.6504,2,17,0.2494,561,39253,0,0,689,61786,281.1152,0,0,0,511,31249,0,0,468,39754,183.4372,0,0,0,535,32364,0,0,653,63903,284.3984,0,0,0,578,45355,0,1,233,32078,132.8699,0,0,0,265,24897,0,0,627,72321,310.3364,0,0,0,527,47140,0,0
1,5.15329159449778,8,credit card,B,20.16,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,546,3.8311,0,0,0,3,51,0,0,43,3049,20.0628,0,0,0,20,292,0,0,0,0,0,0,0,0,2,53,0,0,14,858,5.8411,0,0,0,7,278,0,0
1,6.44730586254121,8,bank account,M,43.44,2,5,N,N,77,11054,64.4838,0,0,0,89,17551,0,0,70,11960,68.4011,0,0,0,105,17202,0,0,96,22197,123.6336,0,0,0,120,26645,0,0,73,16267,90.8814,0,0,0,101,24430,0,1,90,17231,97.5737,0,0,0,102,17624,0,0,113,13105,78.8103,0,0,0,69,9903,0,0,96,15214,87.8602,0,0,0,85,14936,0,0,74,15067,84.8342,0,0,0,54,13043,0,0,72,10382,60.6289,0,0,0,107,13806,0,0
1,6.87626461189077,7,credit card,B,19.8,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,54853,204.0712,0,0,0,127,9533,10,0,139,28359,110.7278,0,0,0,115,13018,6,0,182,41377,159.3058,0,0,0,122,11892,7,0
1,8.12207437536222,7,bank account,B,43.93,1,5,N,N,112,15177,89.3264,0,0,0,120,5627,0,1,54,5329,32.8818,0,0,0,99,4879,0,0,0,0,0,0,0,0,42,574,0,0,0,0,0,0,0,0,43,722,0,0,6,209,1.6904,0,0,0,40,1928,0,0,4,373,2.3241,0,0,0,29,1223,0,0,0,0,0,0,0,0,199,6519,0,0,208,16262,104.6977,0,0,0,113,8737,0,0,367,29248,187.542,0,0,0,122,8297,0,0
1,4.51085950651685,8,credit card,F,21.31,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8868,48.6358,0,0,0,0,0,0,0,66,15671,87.103,0,0,0,13,1635,0,0,120,13277,80.416,0,0,0,42,2945,1,0,63,9533,55.2433,0,0,0,24,2187,0,0
1,9.97599424332288,4,bank account,B,40.88,3,7,N,N,88,9587,49.9414,3,484,1.5396,45,1960,0,0,136,15586,80.4655,10,1098,3.8223,100,7804,0,0,166,16885,89.0981,4,732,2.2734,137,12405,0,0,129,12537,66.75,1,176,0.5505,150,12560,0,0,140,12435,67.4508,19,1322,5.3216,162,10786,0,0,158,15962,84.3405,7,355,1.6253,180,12141,0,0,176,17530,92.8827,8,1033,3.451,120,11099,0,0,111,12632,65.0854,7,1050,3.3911,67,4284,0,0,163,16760,88.262,11,1964,6.1241,120,12210,28,2
1,5.32300997913841,8,bank account,B,24.42,3,5,N,N,0,0,0,0,0,0,0,0,0,0,17,986,6.7046,0,0,0,17,484,0,0,4,93,0.8893,0,0,0,3,26,1,0,6,200,1.6449,0,0,0,14,397,9,0,11,475,3.5698,0,0,0,16,346,2,0,20,676,5.5297,0,0,0,22,632,4,0,25,1256,9.0189,0,0,0,40,957,25,0,37,1822,13.1578,0,0,0,27,938,19,0,115,6017,42.7063,0,0,0,65,3675,24,4
1,9.69504786758711,3,bank account,B,36.32,1,7,N,N,50,7806,43.1417,16,3568,10.7196,13,3491,0,0,66,9597,53.508,9,3408,9.5896,19,2776,0,0,66,10164,56.1637,9,1314,4.269,31,4361,0,0,49,11530,60.1972,14,4236,7.4251,22,2402,0,0,61,13005,70.7288,24,11786,31.8215,11,359,0,0,77,15914,74.3321,7,2786,13.5699,24,3429,0,0,39,5823,32.0441,10,3588,10.3131,11,189,0,0,94,23667,124.8509,53,8099,26.0527,40,11219,0,0,40,10252,54.0085,9,1457,4.6321,17,4363,0,0
1,5.64897423816121,7,bank account,B,25.44,1,7,N,N,36,3457,15.4669,0,0,0,49,2356,0,0,36,7715,29.9359,0,0,0,179,7297,0,0,49,3051,15.4297,0,0,0,226,7058,0,0,61,6977,30.0123,0,0,0,223,8175,0,0,95,8831,39.8224,0,0,0,375,12871,0,0,52,2647,14.3652,0,0,0,186,7949,0,0,66,5096,24.1351,0,0,0,207,9165,0,0,1,481,1.7379,0,0,0,11,449,0,0,35,1734,9.508,0,0,0,93,4859,0,0
1,10.1257907508526,7,bank account,F,43.44,3,5,N,N,220,24126,352.9823,347,50419,119.252,83,5553,28,3,160,17134,251.7371,164,26933,59.6756,65,6758,17,0,93,10161,148.987,162,30321,65.6055,103,5963,16,0,83,8646,127.1579,183,19136,50.7181,91,4796,8,0,125,11840,175.4451,189,24795,61.1531,73,5145,3,0,146,10805,163.5986,200,13080,42.4967,76,6585,11,0,225,23271,342.0277,355,37616,99.795,110,8308,3,1,104,8482,123.05,152,13584,39.1562,69,6726,3,2,168,13211,198.6045,293,23466,69.6695,60,3123,8,0
1,7.86710550031674,8,credit card,B,23.5,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7347,41.7049,0,0,0,67,5290,0,0,101,12293,70.203,0,0,0,84,8348,0,0,73,10650,62.0972,0,0,0,59,5848,0,0,86,10512,60.3526,0,0,0,90,6440,0,0,63,10504,59.9178,0,0,0,99,10186,0,0,67,11267,64.6454,0,0,0,37,4302,0,0,67,7498,45.1647,0,0,0,72,9206,0,0
1,7.29233717617388,6,credit card,B,34.75,2,5,N,N,85,17399,71.1657,0,0,0,3,66,0,0,97,24328,92.5899,0,0,0,3,168,0,0,81,17243,66.9648,0,0,0,3,113,0,0,79,15011,59.1694,0,0,0,3,59,0,0,107,17180,69.4335,0,0,0,11,407,0,0,96,18146,71.4766,0,0,0,6,214,0,0,72,11087,45.1125,0,0,0,7,235,0,0,38,5468,22.5062,0,0,0,12,533,0,0,112,16830,68.76,0,0,0,4,110,0,0
1,6.91274282049318,6,credit card,B,32.72,2,5,Y,N,151,24630,99.2992,0,0,0,106,10104,0,1,278,47460,189.9973,0,0,0,150,15208,2,2,314,51672,207.9297,0,0,0,239,29776,0,0,210,22959,99.7123,0,0,0,197,16851,0,0,280,36659,153.5034,0,0,0,202,15512,0,1,173,19618,84.5373,0,0,0,175,14830,0,0,146,16722,71.9115,0,0,0,135,9457,0,0,193,15052,69.6798,0,0,0,201,18892,0,0,236,26400,113.6804,0,0,0,168,21570,0,2
1,4.88280192258637,8,credit card,F,23.01,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,858,12.5096,0,0,0,20,396,0,1,15,1013,16.1522,0,0,0,2,37,0,0,27,2008,25.3121,0,0,0,31,1175,0,0,15,1221,19.5004,0,0,0,3,42,0,0,36,2235,15.1694,0,0,0,34,1438,0,0,32,2249,14.827,0,0,0,34,1224,0,0,19,887,6.5068,0,0,0,9,1033,0,0
1,5.23644196282995,8,credit card,M,26.68,4,5,Y,N,16,511,4.2706,0,0,0,1,1,0,0,19,827,6.1995,0,0,0,11,387,0,0,22,2571,15.4446,0,0,0,19,605,0,1,25,1145,8.4487,0,0,0,17,730,0,0,52,2269,16.994,0,0,0,23,942,0,0,7,220,1.8499,0,0,0,14,256,0,1,55,2010,14.2191,0,0,0,18,353,0,1,36,1600,10.0606,0,0,0,29,954,0,0,76,3182,14.2098,0,0,0,24,694,0,0
1,7.91169052070834,7,post account,B,20.78,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,72702,286.7276,0,0,0,99,17627,0,0,466,94973,370.7809,0,0,0,55,7366,0,0,183,40359,155.9509,0,0,0,29,1305,9,0,354,79527,306.7176,0,0,0,53,12000,1,0
1,5.06890420222023,6,bank account,M,33.63,2,5,N,N,220,14725,72.7641,0,0,0,152,7251,0,0,250,21079,97.4601,0,0,0,216,10447,0,0,260,19676,93.7235,0,0,0,234,12205,0,0,208,16345,77.0316,0,0,0,193,9984,0,0,231,19520,90.1961,0,0,0,250,10768,0,0,236,20696,94.7099,0,0,0,315,13840,0,0,211,19017,86.4208,0,0,0,249,12943,0,0,87,7373,33.9405,0,0,0,106,9614,0,0,171,13970,65.1386,0,0,0,110,7075,0,0
1,5.4971682252932,8,credit card,B,27.96,1,5,N,N,70,5834,37.1203,0,0,0,61,3919,0,1,76,7067,44.0579,0,0,0,66,5486,0,0,84,8098,50.165,0,0,0,117,11550,0,1,98,9881,60.7436,0,0,0,122,13451,0,0,89,8319,51.8146,0,0,0,129,9705,0,0,87,7827,49.0841,0,0,0,121,11055,0,0,72,6593,48.4018,0,0,0,135,11232,0,0,28,2470,15.5454,0,0,0,30,2051,0,0,82,8547,52.2592,0,0,0,115,9265,0,0
1,6.8001700683022,7,bank account,B,37.4,2,5,N,N,17,1440,11.6105,30,8963,45.5174,49,8529,0,0,4,629,4.7178,7,866,2.7,47,4442,0,0,20,2433,18.7179,70,16663,61.5167,74,17015,0,0,22,1736,14.0497,57,5732,29.9054,63,14175,0,0,40,6220,35.2988,49,9960,42.3221,76,8781,0,1,142,29453,114.6545,0,0,0,95,15187,0,0,101,21035,81.8114,0,0,0,91,10090,0,0,99,16832,67.4245,0,0,0,66,9818,0,0,86,11481,47.9009,0,0,0,72,10906,0,0
1,4.61512051684126,8,credit card,M,17.7,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,647,4.4508,0,0,0,14,746,0,0
1,5.76205138278018,8,credit card,M,17.47,2,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,608,7.1431,0,0,0,19,2142,10,3
1,6.70318811324086,7,credit card,M,32.13,1,7,Y,N,97,10615,60.8531,22,3097,10.106,199,26298,0,0,96,12812,70.5764,2,95,0.4478,230,27442,0,0,152,22221,135.3349,5,258,1.1476,259,33779,0,0,128,18670,103.0905,14,810,3.5036,177,25750,0,0,112,15737,86.1967,4,118,0.7096,169,28339,0,0,244,32832,143.1205,0,0,0,258,33602,0,0,293,44424,177.9876,0,0,0,329,49499,0,0,137,20351,72.0401,0,0,0,76,9880,0,0,229,44025,163.5387,0,0,0,237,52909,1,0
1,5.01727983681492,7,bank account,B,42.78,1,5,Y,N,11,770,4.8826,17,826,3.8543,16,788,0,0,43,4542,26.2598,6,261,1.272,27,3412,0,0,34,2480,15.1921,38,3008,11.3724,14,1460,0,0,25,2622,14.7712,3,100,0.564,11,687,0,0,57,3637,23.3237,40,1792,8.6868,28,2107,0,0,77,6376,30.1554,0,0,0,26,1512,0,0,56,4020,19.4456,0,0,0,28,2234,0,0,69,8312,35.3757,0,0,0,29,4421,2,2,50,4949,21.8802,0,0,0,10,360,0,1
1,7.65586401761606,7,credit card,B,23.18,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,23902,67.2809,0,0,0,42,450,0,0,208,44604,121.1283,0,0,0,47,1169,0,1,490,116681,349.3955,0,0,0,169,16633,0,0,434,80952,208.631,0,0,0,253,15733,0,0,421,95289,261.6056,0,0,0,344,25548,6,0,75,18870,41.7034,0,0,0,99,6526,7,0,252,39937,136.7645,0,0,0,203,16878,127,0
1,6.85329909318608,6,credit card,M,41.01,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,22654,95.4159,0,0,0,150,10649,0,5,203,20591,86.8789,0,0,0,198,10688,0,1,256,28195,107.9684,0,0,0,112,6870,0,0,305,30683,123.6269,0,0,0,180,15716,0,9
1,7.33171496972647,7,bank account,F,23.5,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,18859,84.952,0,0,0,93,8725,0,0,140,11526,53.4249,0,0,0,54,5490,0,0,244,20260,94.054,0,0,0,90,8602,0,0,228,16442,78.9053,0,0,0,120,9270,0,0,95,8616,39.0684,0,0,0,46,4500,0,0,101,7607,35.712,0,0,0,44,4800,0,0,184,13721,64.7477,0,0,0,83,7245,0,0
1,8.96354429199674,8,bank account,M,45.44,1,5,N,N,62,10650,58.215,2,42,0.3135,28,6400,0,0,80,8489,49.5618,3,318,1.1176,58,12785,0,0,58,8055,45.1791,1,834,2.2223,85,23591,0,0,77,7155,42.7631,4,266,1.0892,83,13682,0,0,88,9369,54.6711,3,257,0.9632,81,13123,0,0,40,6733,36.8879,4,413,1.4626,40,8807,0,0,81,8362,49.0474,5,231,1.1032,79,13118,0,0,40,5416,30.4813,2,201,0.7174,90,15201,0,0,81,10517,59.5325,23,2015,7.4959,120,23379,0,0
1,4.35670882668959,7,bank account,B,32.62,2,5,N,N,81,15093,77.3074,20,3188,10.1659,95,3471,0,0,88,13915,56.3801,0,0,0,42,3094,0,3,92,11139,47.355,0,0,0,27,1718,0,0,53,6603,27.9129,0,0,0,87,1972,0,0,44,2140,11.8196,0,0,0,53,1387,0,0,48,1934,11.4276,0,0,0,94,2732,0,0,46,1937,11.3336,0,0,0,165,3262,0,0,37,1812,9.98,0,0,0,35,1166,0,0,65,2554,15.3935,0,0,0,59,2023,0,0
1,6.17170059741091,7,bank account,B,42.95,1,5,Y,N,164,12694,60.4549,7,513,2.0271,85,7505,0,0,208,16801,70.1948,0,0,0,87,5295,0,0,242,26319,109.3577,0,0,0,100,6888,0,2,219,23673,95.3571,0,0,0,81,6733,0,0,183,18465,78.7519,0,0,0,77,5566,0,0,213,18867,84.043,0,0,0,95,6739,0,0,185,15900,71.2303,0,0,0,106,8856,0,0,182,19373,81.9034,0,0,0,77,8144,0,0,176,23032,93.41,0,0,0,76,8909,0,0
1,7.67229245562876,4,bank account,B,38.19,2,5,N,N,48,6981,34.7075,34,2788,10.5967,108,6835,0,0,43,3860,20.8886,24,2106,7.8305,155,6257,0,0,86,7783,42.051,25,2560,9.0876,122,7636,0,0,29,2549,13.619,11,727,2.8818,112,7946,0,0,47,4188,22.7029,35,2441,9.8178,198,11604,0,0,43,2902,16.8096,8,448,1.9646,115,9088,0,0,81,5267,30.8144,4,153,0.8021,124,7120,0,0,49,3071,18.1504,16,913,3.9726,65,4834,0,0,78,5266,30.3961,20,1375,5.5597,142,10510,0,1
